"Freq [GHz]","dB(S(1,1)) []"
1,-0.0111162512827615
1.08333333333333,-0.007934576301713
1.16666666666667,-0.0114602162654046
1.25,-0.023410907334331
1.33333333333333,-1.85100102856476
1.41666666666667,-6.016826140488
1.5,-0.90209585538744
1.58333333333333,-0.543946542550434
1.66666666666667,-0.222705226956345
1.75,-0.107476135384904
1.83333333333333,-0.103548872183957
1.91666666666667,-0.271885981215981
2,-0.472242456131995
2.08333333333333,-0.757296844065757
2.16666666666667,-0.725774968342592
2.25,-0.154485132794436
2.33333333333333,-0.197129231088274
2.41666666666667,-0.199887497464707
2.5,-0.419848315913377
2.58333333333333,-0.258937325909733
2.66666666666667,-0.475949130065357
2.75,-0.497789906669966
2.83333333333333,-2.3367193594315
2.91666666666667,-5.07690697993745
3,-0.377316189307398
3.08333333333333,-1.06199217652061
3.16666666666667,-4.16912732671993
3.25,-0.146150535904898
3.33333333333333,-0.180818197833404
3.41666666666667,-0.673480904208518
3.5,-1.62008830261879
3.58333333333333,-0.91992070110935
3.66666666666667,-0.228060776026441
3.75,-0.259507727032354
3.83333333333333,-2.45280594264885
3.91666666666667,-0.363490103752777
4,-1.15115650131181
4.08333333333333,-0.596946856825716
4.16666666666667,-0.841771337943872
4.25,-8.12079387058187
4.33333333333333,-4.00489448422007
4.41666666666667,-1.71931736322799
4.5,-1.45452531318502
4.58333333333333,-0.841535548496046
4.66666666666667,-0.772222139085098
4.75,-1.05324312721842
4.83333333333333,-1.45051282361177
4.91666666666667,-3.76039216143172
5,-3.86022109220834
5.08333333333333,-1.2136088612328
5.16666666666667,-4.525660616093
5.25,-0.646129167182868
5.33333333333333,-2.37396022534094
5.41666666666667,-3.91094039975663
5.5,-0.741428011140981
5.58333333333333,-2.63733586288852
5.66666666666667,-5.55550627299369
5.75,-7.89397775530483
5.83333333333333,-3.06041831035634
5.91666666666667,-3.65204657175948
6,-1.07186501723488
